record_id,student_id,student_name,lecture_id,lecture_name,lecturer_id,lecturer_name,course_id,course_code,course_name,group_id,group_name,academic_week,timestamp,time,time_minute,emotion,confidence,engagement_score,focus_score,attendance_status,is_present,left_room,absence_duration_minutes,source_type,model_name
103,S003,Student 3,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:26:50Z,08:26,25,Neutral,0.9,0.6,0.71,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
104,S004,Student 4,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:29:34Z,08:29,25,Happy,0.86,0.96,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
105,S005,Student 5,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:29:44Z,08:29,25,Neutral,0.86,0.63,0.82,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
106,S006,Student 6,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:28:53Z,08:28,25,Happy,0.88,1,0.74,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
107,S007,Student 7,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:25:40Z,08:25,25,Bored,0.84,0.17,0.74,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
108,S008,Student 8,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:28:31Z,08:28,25,Neutral,0.88,0.6,0.93,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
109,S009,Student 9,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:27:06Z,08:27,25,Neutral,0.75,0.67,0.92,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
110,S010,Student 10,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:25:03Z,08:25,25,Happy,0.85,0.89,0.67,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
111,S011,Student 11,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:26:54Z,08:26,25,Bored,0.97,0.23,0.82,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
112,S012,Student 12,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:25:21Z,08:25,25,Neutral,0.92,0.59,0.82,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
113,S013,Student 13,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:26:59Z,08:26,25,Confused,0.84,0.42,0.81,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
114,S014,Student 14,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:27:39Z,08:27,25,Neutral,0.95,0.6,0.91,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
115,S015,Student 15,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:25:47Z,08:25,25,Happy,0.79,0.95,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
116,S016,Student 16,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:25:24Z,08:25,25,Bored,0.87,0.21,0.82,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
117,S017,Student 17,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:29:48Z,08:29,25,Neutral,0.88,0.61,0.73,Absent,FALSE,TRUE,15,mock_video,EduPulse_v1.0
118,S018,Student 18,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:25:04Z,08:25,25,Neutral,0.75,0.61,0.68,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
119,S019,Student 19,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:25:01Z,08:25,25,Neutral,0.89,0.66,0.84,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
120,S020,Student 20,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:26:22Z,08:26,25,Confused,0.94,0.33,0.79,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
121,S001,Linda,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:32:11Z,08:32,30,Neutral,0.95,0.6,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
122,S002,Rawan,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:34:53Z,08:34,30,Happy,0.76,0.96,0.75,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
123,S003,Student 3,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:30:54Z,08:30,30,Happy,0.82,0.91,0.9,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
124,S004,Student 4,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:32:00Z,08:32,30,Happy,0.83,0.99,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
125,S005,Student 5,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:33:46Z,08:33,30,Happy,0.78,0.95,0.8,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
126,S006,Student 6,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:34:08Z,08:34,30,Happy,0.94,1,0.67,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
127,S007,Student 7,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:34:34Z,08:34,30,Confused,0.82,0.39,0.73,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
128,S008,Student 8,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:30:03Z,08:30,30,Neutral,0.77,0.68,0.63,Absent,FALSE,TRUE,5,mock_video,EduPulse_v1.0
129,S009,Student 9,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:31:52Z,08:31,30,Happy,0.98,0.93,0.79,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
130,S010,Student 10,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:32:54Z,08:32,30,Neutral,0.98,0.72,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
131,S011,Student 11,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:33:05Z,08:33,30,Neutral,0.78,0.69,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
132,S012,Student 12,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:34:45Z,08:34,30,Confused,0.78,0.38,0.76,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
133,S013,Student 13,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:31:12Z,08:31,30,Bored,0.98,0.24,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
134,S014,Student 14,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:31:55Z,08:31,30,Confused,0.87,0.4,0.72,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
135,S015,Student 15,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:31:33Z,08:31,30,Neutral,0.92,0.66,0.72,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
136,S016,Student 16,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:33:23Z,08:33,30,Happy,0.84,0.97,0.88,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
137,S017,Student 17,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:30:21Z,08:30,30,Happy,0.91,0.85,0.63,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
138,S018,Student 18,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:32:52Z,08:32,30,Neutral,0.94,0.61,0.76,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
139,S019,Student 19,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:32:08Z,08:32,30,Neutral,0.79,0.62,0.85,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
140,S020,Student 20,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:30:37Z,08:30,30,Neutral,0.86,0.69,0.68,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
141,S001,Linda,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:35:35Z,08:35,35,Neutral,0.96,0.68,0.89,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
142,S002,Rawan,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:35:18Z,08:35,35,Neutral,0.88,0.57,0.6,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
143,S003,Student 3,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:36:10Z,08:36,35,Confused,0.88,0.4,0.79,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
144,S004,Student 4,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:39:10Z,08:39,35,Confused,0.85,0.41,0.67,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
145,S005,Student 5,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:36:32Z,08:36,35,Neutral,0.81,0.69,0.9,Absent,FALSE,TRUE,15,mock_video,EduPulse_v1.0
146,S006,Student 6,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:39:53Z,08:39,35,Neutral,0.84,0.65,0.95,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
147,S007,Student 7,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:38:10Z,08:38,35,Neutral,0.76,0.6,0.79,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
148,S008,Student 8,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:38:38Z,08:38,35,Happy,0.77,1,0.73,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
149,S009,Student 9,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:36:01Z,08:36,35,Neutral,0.89,0.7,0.6,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
150,S010,Student 10,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:35:08Z,08:35,35,Neutral,0.92,0.62,0.83,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
151,S011,Student 11,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:38:28Z,08:38,35,Neutral,0.76,0.71,0.62,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
152,S012,Student 12,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:39:44Z,08:39,35,Confused,0.81,0.39,0.8,Absent,FALSE,TRUE,5,mock_video,EduPulse_v1.0
153,S013,Student 13,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:37:02Z,08:37,35,Neutral,0.91,0.72,0.65,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
154,S014,Student 14,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:37:40Z,08:37,35,Bored,0.84,0.23,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
155,S015,Student 15,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:36:19Z,08:36,35,Happy,0.76,1,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
156,S016,Student 16,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:38:21Z,08:38,35,Happy,0.88,0.88,0.8,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
157,S017,Student 17,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:38:52Z,08:38,35,Happy,0.77,0.94,0.88,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
158,S018,Student 18,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:35:32Z,08:35,35,Confused,0.9,0.38,0.86,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
159,S019,Student 19,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:37:40Z,08:37,35,Confused,0.94,0.32,0.85,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
160,S020,Student 20,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:37:17Z,08:37,35,Neutral,0.95,0.69,0.87,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
161,S001,Linda,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:41:25Z,08:41,40,Neutral,0.93,0.68,0.76,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
162,S002,Rawan,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:43:30Z,08:43,40,Neutral,0.84,0.65,0.93,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
163,S003,Student 3,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:44:15Z,08:44,40,Neutral,0.81,0.55,0.74,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
164,S004,Student 4,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:42:33Z,08:42,40,Neutral,0.98,0.69,0.93,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
165,S005,Student 5,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:40:12Z,08:40,40,Confused,0.79,0.4,0.72,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
166,S006,Student 6,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:43:26Z,08:43,40,Neutral,0.77,0.63,0.75,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
167,S007,Student 7,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:42:29Z,08:42,40,Confused,0.96,0.33,0.75,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
168,S008,Student 8,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:43:55Z,08:43,40,Bored,0.87,0.14,0.68,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
169,S009,Student 9,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:41:39Z,08:41,40,Happy,0.86,0.94,0.8,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
170,S010,Student 10,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:42:14Z,08:42,40,Neutral,0.98,0.67,0.64,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
171,S011,Student 11,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:43:59Z,08:43,40,Happy,0.85,0.97,0.89,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
172,S012,Student 12,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:41:54Z,08:41,40,Happy,0.81,0.97,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
173,S013,Student 13,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:40:09Z,08:40,40,Confused,0.88,0.37,0.61,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
174,S014,Student 14,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:40:41Z,08:40,40,Happy,0.89,0.93,0.89,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
175,S015,Student 15,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:44:08Z,08:44,40,Confused,0.89,0.44,0.69,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
176,S016,Student 16,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:42:00Z,08:42,40,Happy,0.9,0.95,0.64,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
177,S017,Student 17,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:40:55Z,08:40,40,Confused,0.98,0.37,0.83,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
178,S018,Student 18,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:40:12Z,08:40,40,Confused,0.93,0.43,0.62,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
179,S019,Student 19,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:43:35Z,08:43,40,Happy,0.82,0.94,0.84,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
180,S020,Student 20,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:41:45Z,08:41,40,Neutral,0.85,0.66,0.81,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
181,S001,Linda,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:45:54Z,08:45,45,Neutral,0.92,0.61,0.84,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
182,S002,Rawan,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:46:18Z,08:46,45,Happy,0.83,0.93,0.73,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
183,S003,Student 3,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:45:26Z,08:45,45,Neutral,0.91,0.68,0.62,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
184,S004,Student 4,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:46:47Z,08:46,45,Neutral,0.75,0.68,0.65,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
185,S005,Student 5,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:45:40Z,08:45,45,Happy,0.84,0.99,0.77,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
186,S006,Student 6,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:48:35Z,08:48,45,Confused,0.92,0.46,0.77,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
187,S007,Student 7,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:48:46Z,08:48,45,Neutral,0.83,0.64,0.63,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
188,S008,Student 8,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:48:49Z,08:48,45,Happy,0.82,0.94,0.92,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
189,S009,Student 9,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:49:17Z,08:49,45,Confused,0.95,0.48,0.81,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
190,S010,Student 10,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:47:34Z,08:47,45,Bored,0.89,0.22,0.69,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
191,S011,Student 11,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:45:33Z,08:45,45,Confused,0.81,0.42,0.75,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
192,S012,Student 12,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:46:26Z,08:46,45,Neutral,0.93,0.66,0.84,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
193,S013,Student 13,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:47:30Z,08:47,45,Happy,0.76,0.89,0.81,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
194,S014,Student 14,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:45:17Z,08:45,45,Confused,0.77,0.4,0.75,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
195,S015,Student 15,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:47:26Z,08:47,45,Confused,0.79,0.38,0.7,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
196,S016,Student 16,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:49:21Z,08:49,45,Neutral,0.84,0.58,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
197,S017,Student 17,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:45:25Z,08:45,45,Neutral,0.8,0.68,0.67,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
198,S018,Student 18,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:46:55Z,08:46,45,Happy,0.82,1,0.78,Absent,FALSE,TRUE,10,mock_video,EduPulse_v1.0
199,S019,Student 19,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:46:36Z,08:46,45,Neutral,0.89,0.64,0.62,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
200,S020,Student 20,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:46:18Z,08:46,45,Neutral,0.8,0.63,0.65,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
201,S001,Linda,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:50:16Z,08:50,50,Neutral,0.78,0.62,0.76,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
202,S002,Rawan,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:52:23Z,08:52,50,Neutral,0.95,0.64,0.94,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
203,S003,Student 3,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:54:34Z,08:54,50,Bored,0.82,0.15,0.9,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
204,S004,Student 4,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:50:36Z,08:50,50,Bored,0.94,0.18,0.69,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
205,S005,Student 5,L001,CS301 Lecture 1 - Part A,T01,Dr. Ahmed,1,CS301,Artificial Intelligence,1,Group A,1,2026-02-09T08:53:02Z,08:53,50,Neutral,0.9,0.61,0.81,Present,TRUE,FALSE,0,mock_video,EduPulse_v1.0
